"Call No","Closed Date","Chargeable","Days With APT","Project Work","Quote Time","Time Hours Estimated","Time Hours Total"
"167376","14 May 2015","N","1","N","0","0.00","0.00"
"167378","27 Nov 2015","U","73","","0","0.00","5.31"
"167379","10 Sep 2015","N","34","N","0","0.00","8.66"
"167380","18 May 2015","N","1","N","0","0.00","2.83"
"167381","8 May 2015","U","0","","0","0.00","0.00"
"167382","12 May 2015","U","2","","0","0.00","1.00"
"167383","11 May 2015","U","1","","0","0.00","0.50"
"167384","12 May 2015","U","2","","0","0.00","0.33"
"167386","11 May 2015","N","1","N","0","0.00","0.00"
"167387","11 May 2015","N","1","N","0","0.00","1.33"
"167388","2 Dec 2015","N","17","N","0","0.00","3.55"
"167389","11 May 2015","N","1","N","0","0.00","0.00"
"167390","13 May 2015","U","1","","0","0.00","1.00"
"167391","11 May 2015","U","-1","","0","0.00","0.00"
"167392","15 May 2015","N","0","","0","0.00","0.00"
"167393","11 May 2015","N","0","N","1","0.00","0.00"
"167394","1 Jun 2015","N","3","N","1","0.00","0.00"
"167395","11 May 2015","R","0","N","1","0.00","0.00"
"167397","10 Aug 2015","Y","39","","1","0.00","0.97"
"167398","22 Sep 2015","U","89","","0","0.00","3.66"
"167399","11 May 2015","N","0","N","0","0.00","0.00"
"167400","11 May 2015","U","0","","0","0.00","0.00"
"167401","12 May 2015","N","0","N","0","0.00","0.25"
"167421","13 May 2015","U","0","","0","0.00","2.41"
"167423","10 Dec 2015","Y","23","N","3","0.00","3.23"
"167424","29 Sep 2015","N","52","N","0","0.00","1.00"
"167425","17 Jun 2015","N","2","N","0","0.00","5.25"
"167426","22 May 2015","N","5","N","0","0.00","5.57"
"167428","1 Oct 2015","U","78","","0","0.00","5.40"
"167429","11 May 2015","U","0","","0","0.00","0.00"
"167430","9 Jul 2015","N","41","N","0","0.00","4.65"
"167431","14 Dec 2015","U","126","","0","0.00","2.47"
"167432","12 May 2015","U","0","","0","0.00","0.00"
"167433","12 May 2015","U","0","","0","0.00","0.33"
"167434","12 May 2015","N","0","N","0","0.00","0.00"
"167435","8 Jul 2015","N","7","N","0","0.00","0.99"
"167436","17 Jun 2015","U","8","","0","0.00","1.16"
"167437","22 Jul 2015","U","15","","0","0.00","1.16"
"167438","14 May 2015","N","1","N","0","0.00","4.65"
"167439","12 May 2015","N","0","N","0","0.00","0.00"
"167442","13 May 2015","U","0","","0","0.00","0.16"
"167443","26 Aug 2015","N","41","N","0","0.00","0.00"
"167444","13 May 2015","N","0","N","0","0.00","1.00"
"167446","28 May 2015","N","11","N","0","0.00","0.83"
"167447","18 May 2015","N","1","N","0","0.00","0.58"
"167449","8 Jul 2015","U","9","","0","0.00","0.91"
"167450","4 Jun 2015","Y","6","N","6","0.00","7.91"
"167451","14 Oct 2015","U","47","","0","0.00","0.74"
"167452","6 Aug 2015","U","62","","0","0.00","12.50"
"167453","10 Jul 2015","Y","37","","3","0.00","12.22"
"167454","21 Aug 2015","U","7","","0","0.00","2.16"
"167455","8 Jul 2015","N","1","","0","0.00","3.66"
"167456","3 Jun 2015","U","13","","0","0.00","1.66"
"167457","29 Jun 2015","N","32","","0","0.00","2.58"
"167458","11 Nov 2015","Y","122","","2","1.00","1.90"
"167459","24 Jul 2015","U","39","","0","0.00","8.54"
"167460","18 Dec 2015","Y","144","","3","2.00","5.88"
"167461","15 Sep 2015","N","86","","0","0.00","3.08"
"167462","11 Aug 2015","U","54","","0","0.00","2.23"
"167463","13 May 2015","U","0","","0","0.00","0.00"
"167464","26 Jun 2015","Y","22","","1","0.00","2.16"
"167466","19 Oct 2015","Y","78","","4","3.00","2.97"
"167467","2 Jun 2015","N","5","N","0","0.00","2.23"
"167469","2 Jun 2015","U","0","","0","0.00","0.50"
"167470","21 May 2015","U","6","","0","0.00","3.33"
"167473","13 May 2015","N","0","N","0","0.00","0.00"
"167474","14 May 2015","Y","1","N","1","0.00","0.25"
"167475","14 May 2015","U","0","","0","0.00","1.83"
"167476","12 Jun 2015","U","10","","0","0.00","0.50"
"167477","13 May 2015","U","0","","0","0.00","0.33"
"167479","19 May 2015","U","3","","0","0.00","0.25"
"167480","4 Nov 2015","U","14","","0","0.00","14.14"
"167481","14 May 2015","N","0","N","0","0.00","0.00"
"167482","1 Jun 2015","N","12","N","0","0.00","0.25"
"167483","23 Sep 2015","N","5","N","0","0.00","2.66"
"167484","1 Jun 2015","N","4","","0","0.00","4.50"
"167485","15 May 2015","N","0","N","0","0.00","0.50"
"167487","15 May 2015","N","1","","0","0.00","0.00"
"167489","15 Jul 2015","N","10","N","0","0.00","4.41"
"167491","14 May 2015","N","0","N","0","0.00","0.00"
"167492","1 Jul 2015","N","0","N","0","0.00","1.00"
"167494","20 May 2015","N","4","","0","0.00","1.50"
"167495","7 Jun 2015","U","4","","0","0.00","1.40"
"167496","17 Jun 2015","U","0","","0","0.00","0.16"
"167497","24 Jun 2015","R","27","N","0","0.00","1.07"
"167498","20 May 2015","N","2","N","0","0.00","0.58"
"167499","8 Dec 2015","U","147","Y","0","0.00","5.66"
"167500","26 Nov 2015","U","139","Y","0","0.00","19.58"
"167501","15 May 2015","U","0","","0","0.00","0.33"
"167502","15 May 2015","N","0","N","0","0.00","0.00"
"167503","15 May 2015","U","0","","0","0.00","0.00"
"167504","15 May 2015","N","0","N","0","0.00","0.00"
"167505","10 Jun 2015","U","0","","0","0.00","0.50"
"167506","1 Dec 2015","U","53","","0","0.00","0.00"
"167507","19 May 2015","U","1","","0","0.00","3.41"
"167508","9 Jun 2015","N","17","N","0","0.00","0.33"
"167509","21 Dec 2015","Y","146","","1","0.00","3.38"
"167511","20 May 2015","U","2","","0","0.00","0.25"
"167512","22 Sep 2015","U","91","","0","0.00","0.00"
"167522","29 Jul 2015","Y","11","N","7","0.00","8.73"
"167523","21 Jul 2015","N","1","N","0","0.00","1.07"
"167524","18 May 2015","R","0","N","3","0.00","0.00"
"167525","26 May 2015","N","0","N","0","0.00","1.00"
"167526","19 May 2015","N","0","N","0","0.00","0.83"
"167527","22 Jun 2015","N","17","N","0","0.00","0.91"
"167528","10 Jun 2015","Y","15","N","2","0.00","2.07"
"167529","19 May 2015","N","1","N","0","0.00","0.16"
"167530","18 May 2015","N","0","N","0","0.00","0.00"
"167531","17 Jun 2015","Y","18","N","0","0.00","0.33"
"167534","29 Jun 2015","U","26","","0","0.00","3.32"
"167535","4 Jun 2015","U","13","","0","0.00","0.00"
"167537","22 Jun 2015","N","1","N","0","0.00","1.33"
"167538","20 May 2015","U","1","","0","0.00","0.75"
"167539","28 May 2015","N","7","N","0","0.00","0.50"
"167541","20 May 2015","N","1","N","0","0.00","0.00"
"167542","19 May 2015","U","0","","0","0.00","0.33"
"167543","22 Jul 2015","U","11","N","0","0.00","0.33"
"167544","20 May 2015","U","0","","0","0.00","0.00"
"167545","1 Dec 2015","R","112","","1","0.00","6.15"
"167546","23 Jul 2015","N","35","N","0","0.00","3.41"
"167547","17 Jun 2015","N","0","N","0","0.00","0.33"
"167548","8 Jul 2015","U","0","","0","0.00","0.50"
"167549","15 Sep 2015","Y","84","Y","0","0.00","0.00"
"167550","8 Jun 2015","N","1","N","0","0.00","0.49"
"167551","24 Jun 2015","N","1","N","0","0.00","0.66"
"167552","28 May 2015","Y","3","","5","0.00","6.16"
"167553","19 May 2015","N","0","N","0","0.00","0.00"
"167555","10 Jun 2015","N","16","","0","0.00","0.00"
"167557","20 May 2015","U","0","","0","0.00","0.00"
"167558","1 Jun 2015","U","5","","0","0.00","0.00"
"167559","22 Jul 2015","N","36","N","0","0.00","2.33"
"167560","27 May 2015","N","5","","0","0.00","0.00"
"167561","3 Jun 2015","N","10","","0","0.00","0.50"
"167562","22 Jun 2015","N","6","N","0","0.00","4.75"
"167563","14 Sep 2015","Y","77","N","3","2.00","3.49"
"167564","4 Jun 2015","Y","7","N","2","0.00","2.23"
"167565","12 Jun 2015","Y","8","","1","0.00","2.33"
"167566","1 Jun 2015","N","2","N","0","0.00","0.82"
"167567","19 Nov 2015","Y","103","N","12","7.50","7.06"
"167568","21 May 2015","N","0","N","0","0.00","1.25"
"167569","13 Jul 2015","N","29","N","0","0.00","0.74"
"167570","1 Jul 2015","U","28","","0","0.00","1.58"
"167571","8 Jul 2015","N","19","N","0","0.00","0.25"
"167572","22 May 2015","N","1","N","0","0.00","0.75"
"167573","11 Jun 2015","U","7","","0","0.00","1.57"
"167575","21 Aug 2015","Y","30","","0","0.00","1.41"
"167576","22 Jun 2015","U","0","","0","0.00","0.33"
"167579","21 May 2015","U","0","","0","0.00","0.33"
"167584","3 Jun 2015","R","8","","1","0.00","0.90"
"167585","21 May 2015","U","0","","0","0.00","0.33"
"167586","20 Aug 2015","N","22","N","0","0.00","1.49"
"167587","22 May 2015","N","0","N","0","0.00","0.25"
"167589","26 May 2015","U","3","","0","0.00","0.00"
"167590","17 Jun 2015","U","0","","0","0.00","0.57"
"167591","29 Jul 2015","N","48","N","0","0.00","0.41"
"167592","4 Jun 2015","U","0","","0","0.00","1.00"
"167595","16 Jun 2015","Y","9","","2","0.00","0.50"
"167597","19 Aug 2015","Y","42","","4","0.00","6.80"
"167598","9 Jun 2015","U","0","","0","0.00","1.00"
"167599","22 May 2015","R","0","N","0","0.00","0.16"
"167600","7 Aug 2015","R","19","N","4","0.00","6.00"
"167601","10 Jun 2015","U","5","","0","0.00","1.41"
"167602","9 Jun 2015","N","9","N","0","0.00","1.08"
"167603","15 Jun 2015","N","0","N","0","0.00","0.58"
"167605","19 Jun 2015","N","20","N","0","0.00","0.00"
"167608","25 Jun 2015","Y","24","N","0","0.00","0.00"
"167610","13 Nov 2015","Y","107","","1","0.00","4.81"
"167611","22 Jul 2015","Y","42","","0","0.00","0.00"
"167612","19 Aug 2015","U","28","","0","0.00","2.99"
"167613","4 Dec 2015","R","138","","0","0.00","0.41"
"167615","10 Aug 2015","Y","47","","1","0.00","4.06"
"167616","11 Jun 2015","N","0","N","0","0.00","0.33"
"167617","28 May 2015","N","0","","0","0.00","0.00"
"167618","17 Jun 2015","N","16","","0","0.00","0.75"
"167623","17 Jun 2015","N","16","N","0","0.00","0.16"
"167625","15 Jun 2015","N","13","N","0","0.00","1.00"
"167626","24 Jun 2015","Y","18","Y","22","0.00","22.66"
"167627","10 Jun 2015","N","1","N","0","0.00","0.99"
"167628","9 Jul 2015","U","26","","0","0.00","0.00"
"167629","26 May 2015","Y","0","Y","5","0.00","0.00"
"167630","27 May 2015","U","1","","0","0.00","0.91"
"167631","15 Jul 2015","U","3","","0","0.00","0.50"
"167633","20 Aug 2015","Y","57","","1","0.00","2.47"
"167634","16 Jun 2015","U","13","","0","0.00","1.57"
"167635","28 Jul 2015","U","38","","0","0.00","2.15"
"167636","29 Jul 2015","U","44","","0","0.00","0.00"
"167637","21 Jul 2015","U","37","","0","0.00","1.00"
"167639","11 Jun 2015","N","11","N","0","0.00","0.91"
"167640","27 May 2015","N","0","N","0","0.00","0.16"
"167643","2 Jun 2015","N","3","N","0","0.00","0.00"
"167644","26 Jun 2015","N","16","N","0","0.00","1.66"
"167645","28 May 2015","U","0","","0","0.00","0.00"
"167646","10 Aug 2015","C","29","","0","0.00","24.14"
"167647","28 May 2015","U","1","","0","0.00","0.24"
"167648","22 Jul 2015","U","4","","0","0.00","0.33"
"167649","2 Jun 2015","R","4","N","0","0.00","0.00"
"167650","8 Jul 2015","U","3","","0","0.00","0.57"
"167652","10 Jun 2015","N","0","N","0","0.00","0.33"
"167653","11 Sep 2015","Y","17","N","3","0.00","3.83"
"167654","10 Jun 2015","Y","8","N","3","0.00","2.50"
"167656","5 Jun 2015","N","5","N","0","0.00","1.49"
"167657","10 Jun 2015","U","9","Y","0","0.00","0.00"
"167658","10 Jun 2015","U","9","Y","0","0.00","0.00"
"167659","21 Dec 2015","N","100","N","0","0.00","0.66"
"167660","31 Jul 2015","U","43","","0","0.00","3.91"
"167661","22 Jul 2015","N","2","N","0","0.00","5.00"
"167662","29 May 2015","U","0","","0","0.00","0.50"
"167663","21 Oct 2015","Y","88","","2","0.00","1.82"
"167664","29 May 2015","N","1","","0","0.00","0.00"
"167665","28 May 2015","U","0","","0","0.00","0.00"
"167667","29 May 2015","U","0","","0","0.00","0.00"
"167668","6 Aug 2015","Y","22","","1","0.00","2.16"
"167670","29 May 2015","N","0","","0","0.00","0.00"
"167671","29 May 2015","N","0","","0","0.00","0.00"
"167672","23 Dec 2015","R","94","","0","0.00","0.97"
"167673","15 Dec 2015","Y","96","","5","0.00","8.82"
"167674","2 Sep 2015","Y","65","","5","3.00","3.56"
"167675","20 Aug 2015","Y","33","","1","0.00","8.57"
"167676","21 Jul 2015","U","36","","0","0.00","2.48"
"167677","29 May 2015","U","0","","0","0.00","0.50"
"167678","29 Jun 2015","U","11","","0","0.00","1.41"
"167679","3 Jun 2015","U","1","","0","0.00","0.25"
"167680","9 Sep 2015","N","37","N","0","0.00","0.75"
"167682","8 Jun 2015","N","5","N","0","0.00","1.25"
"167683","29 May 2015","N","0","N","0","0.00","0.00"
"167687","1 Jun 2015","N","0","N","0","0.00","0.41"
"167688","22 Jun 2015","N","1","N","0","0.00","0.66"
"167691","29 May 2015","N","0","N","0","0.00","0.00"
"167693","29 Jun 2015","N","1","N","0","0.00","0.50"
"167694","9 Jul 2015","N","1","N","0","0.00","0.32"
"167695","1 Jun 2015","U","0","","0","0.00","0.25"
"167696","16 Oct 2015","U","97","","0","0.00","4.07"
"167697","1 Jun 2015","U","0","","0","0.00","0.25"
"167698","28 Oct 2015","Y","21","N","6","0.00","4.83"
"167699","29 Jul 2015","N","42","N","0","0.00","3.08"
"167702","21 Aug 2015","U","26","","0","0.00","2.41"
"167703","26 Aug 2015","Y","27","","5","0.00","1.41"
"167704","3 Jun 2015","N","2","N","0","0.00","1.33"
"167705","9 Jul 2015","Y","18","N","8","0.00","34.99"
"167706","1 Jun 2015","N","0","N","0","0.00","0.00"
"167707","1 Sep 2015","C","56","","1","0.00","2.25"
"167708","1 Jun 2015","U","0","","0","0.00","6.50"
"167709","1 Jun 2015","U","0","","0","0.00","0.00"
"167710","29 Sep 2015","Y","50","","1","0.00","3.58"
"167711","4 Nov 2015","U","98","","0","0.00","11.90"
"167712","29 Jun 2015","U","13","","0","0.00","1.00"
"167713","7 Aug 2015","N","37","","0","0.00","0.75"
"167716","29 Jul 2015","N","40","","0","0.00","0.66"
"167717","3 Jun 2015","U","0","","0","0.00","0.25"
"167718","9 Jul 2015","U","9","","0","0.00","2.15"
"167719","3 Jun 2015","N","0","N","0","0.00","0.65"
"167720","3 Jun 2015","U","0","","0","0.00","1.00"
"167721","23 Jun 2015","U","10","","0","0.00","2.80"
"167722","8 Sep 2015","Y","63","N","4","0.00","0.00"
"167724","5 Oct 2015","Y","50","N","7","0.00","18.82"
"167727","10 Jun 2015","Y","6","","0","0.00","1.82"
"167728","15 Jun 2015","U","0","","0","0.00","0.25"
"167729","14 Aug 2015","U","22","","0","0.00","2.33"
"167730","23 Sep 2015","N","35","N","0","0.00","2.47"
"167731","3 Jun 2015","U","0","","0","0.00","0.33"
"167732","9 Jun 2015","N","0","N","0","0.00","0.25"
"167733","30 Jun 2015","N","0","N","0","0.00","0.50"
"167734","15 Jun 2015","N","8","N","0","0.00","0.16"
"167735","1 Sep 2015","N","41","N","0","0.00","0.50"
"167736","4 Jun 2015","U","0","","0","0.00","0.00"
"167737","28 Sep 2015","U","4","","0","0.00","1.23"
"167738","3 Jun 2015","U","0","N","0","0.00","0.00"
"167739","3 Jun 2015","N","0","N","0","0.00","1.00"
"167740","6 Oct 2015","R","60","N","5","0.00","1.49"
"167741","3 Jun 2015","N","0","N","0","0.00","0.00"
"167742","18 Jun 2015","N","3","N","0","0.00","0.57"
"167743","11 Sep 2015","Y","72","N","0","0.00","0.16"
"167744","7 Sep 2015","U","67","","0","0.00","2.57"
"167745","11 Sep 2015","C","67","","0","0.00","2.23"
"167746","6 Jul 2015","U","0","","0","0.00","0.50"
"167747","27 Aug 2015","Y","58","","2","0.00","1.50"
"167748","4 Jun 2015","U","0","","0","0.00","0.91"
"167749","8 Jun 2015","U","1","","0","0.00","1.41"
"167751","29 Jun 2015","U","0","","0","0.00","0.41"
"167753","8 Oct 2015","U","2","","0","0.00","1.41"
"167754","10 Aug 2015","Y","36","N","0","0.00","0.16"
"167755","10 Jun 2015","Y","4","Y","12","0.00","0.00"
"167756","10 Jun 2015","Y","4","Y","12","0.00","0.00"
"167757","5 Jun 2015","N","1","N","0","0.00","0.16"
"167758","24 Jun 2015","N","1","N","0","0.00","0.08"
"167759","22 Jul 2015","N","0","N","0","0.00","0.08"
"167761","10 Jul 2015","N","25","N","0","0.00","0.16"
"167762","8 Jun 2015","U","1","","0","0.00","0.41"
"167764","21 Oct 2015","U","24","","0","0.00","1.65"
"167765","5 Jun 2015","U","0","","0","0.00","0.50"
"167766","8 Jun 2015","U","1","","0","0.00","0.41"
"167767","10 Sep 2015","B","28","Y","3","0.00","4.06"
"167768","5 Jun 2015","N","0","N","0","0.00","0.25"
"167769","9 Jun 2015","U","1","","0","0.00","0.33"
"167770","5 Jun 2015","U","0","","0","0.00","0.16"
"167772","10 Jun 2015","Y","3","","3","0.00","0.00"
"167773","24 Jun 2015","U","10","","0","0.00","3.25"
"167774","22 Jun 2015","N","0","N","0","0.00","0.32"
"167775","11 Nov 2015","C","96","","1","0.00","7.39"
"167776","8 Jun 2015","N","0","N","0","0.00","0.24"
"167777","9 Jun 2015","N","1","","0","0.00","0.32"
"167778","8 Jun 2015","U","0","","0","0.00","0.33"
"167779","1 Oct 2015","U","16","","0","0.00","0.08"
"167803","6 Nov 2015","C","109","","0","0.00","1.25"
"167806","12 Oct 2015","U","66","","0","0.00","1.25"
"167808","29 Jul 2015","N","1","N","0","0.00","0.16"
"167809","8 Jul 2015","N","1","","0","0.00","0.32"
"167810","9 Sep 2015","Y","66","","2","0.00","0.41"
"167811","9 Sep 2015","U","34","","0","0.00","1.50"
"167812","28 Oct 2015","U","64","","0","0.00","0.91"
"167813","19 Oct 2015","Y","65","","2","0.00","1.31"
"167814","17 Jun 2015","U","6","","0","0.00","0.00"
"167815","9 Jun 2015","U","0","","0","0.00","0.00"
"167816","23 Sep 2015","U","17","","0","0.00","2.24"
"167817","15 Jun 2015","U","4","","0","0.00","0.00"
"167818","17 Jun 2015","U","2","","0","0.00","0.33"
"167819","9 Jun 2015","U","0","","0","0.00","0.00"
"167820","21 Jul 2015","U","13","","0","0.00","7.38"
"167821","29 Jul 2015","U","0","","0","0.00","0.50"
"167823","10 Aug 2015","U","0","","0","0.00","0.75"
"167826","1 Oct 2015","N","46","N","0","0.00","3.99"
"167829","3 Aug 2015","N","39","N","0","0.00","0.00"
"167830","14 Oct 2015","B","66","","1","0.00","5.22"
"167831","10 Jun 2015","N","1","N","0","0.00","0.00"
"167832","11 Jun 2015","N","1","N","0","0.00","2.75"
"167834","26 Jun 2015","N","2","N","0","0.00","1.16"
"167835","4 Aug 2015","N","39","N","0","0.00","0.41"
"167836","10 Sep 2015","N","1","N","0","0.00","1.33"
"167839","10 Jun 2015","U","0","","0","0.00","0.33"
"167840","5 Jul 2015","U","0","","0","0.00","1.49"
"167842","27 Jul 2015","Y","10","","4","0.00","7.50"
"167843","9 Jul 2015","U","16","","0","0.00","2.00"
"167844","4 Aug 2015","U","38","","0","0.00","0.33"
"167845","11 Aug 2015","U","4","","0","0.00","2.24"
"167846","11 Jun 2015","U","0","","0","0.00","0.00"
"167847","12 Jun 2015","U","1","","0","0.00","0.00"
"167848","12 Jun 2015","U","1","","0","0.00","0.00"
"167849","15 Jun 2015","N","0","","0","0.00","0.00"
"167850","9 Sep 2015","Y","52","N","2","0.00","1.66"
"167851","23 Jun 2015","N","0","N","0","0.00","1.41"
"167852","2 Jul 2015","N","13","N","0","0.00","9.99"
"167854","5 Oct 2015","N","82","N","0","0.00","1.00"
"167855","5 Oct 2015","N","78","N","0","0.00","0.66"
"167856","14 Aug 2015","N","34","N","0","0.00","9.81"
"167857","11 Sep 2015","Y","6","N","4","0.00","4.74"
"167858","14 Oct 2015","N","18","N","0","0.00","0.83"
"167860","22 Sep 2015","Y","73","Y","0","0.00","0.00"
"167861","18 Jun 2015","U","3","","0","0.00","1.83"
"167862","10 Jul 2015","Y","12","","3","0.00","4.00"
"167863","24 Jul 2015","U","11","","0","0.00","3.06"
"167864","22 Jun 2015","U","1","","0","0.00","1.41"
"167865","16 Jun 2015","U","1","","0","0.00","0.49"
"167866","12 Jun 2015","U","0","","0","0.00","0.33"
"167867","5 Oct 2015","U","4","","0","0.00","2.23"
"167868","4 Nov 2015","B","61","N","6","0.00","4.83"
"167870","11 Sep 2015","N","13","N","0","0.00","0.74"
"167872","12 Jun 2015","U","0","","0","0.00","0.33"
"167874","12 Jun 2015","U","0","","0","0.00","1.00"
"167875","16 Jun 2015","N","2","","0","0.00","0.00"
"167876","25 Jun 2015","N","8","N","0","0.00","1.57"
"167877","12 Jun 2015","U","0","","0","0.00","0.33"
"167878","17 Jun 2015","N","0","N","0","0.00","1.00"
"167879","7 Aug 2015","N","39","N","0","0.00","10.25"
"167880","1 Jul 2015","R","12","","1","0.00","1.48"
"167881","5 Aug 2015","N","5","N","0","0.00","1.98"
"167884","22 Jul 2015","Y","5","N","1","0.00","2.58"
"167885","15 Jun 2015","N","0","N","0","0.00","0.24"
"167886","15 Jun 2015","U","0","","0","0.00","0.33"
"167887","24 Jun 2015","N","3","N","0","0.00","0.83"
"167889","26 Jun 2015","N","0","N","0","0.00","0.33"
"167890","24 Jun 2015","U","0","","0","0.00","0.58"
"167891","17 Jun 2015","U","1","Y","0","0.00","0.83"
"167892","26 Jun 2015","N","6","N","0","0.00","0.90"
"167893","18 Jun 2015","U","2","Y","0","0.00","2.15"
"167894","20 Aug 2015","U","38","","0","0.00","0.66"
"167895","29 Sep 2015","R","53","","0","0.00","0.82"
"167896","5 Aug 2015","N","0","N","0","0.00","2.00"
"167897","17 Jun 2015","U","0","","0","0.00","2.16"
"167898","17 Jun 2015","U","0","","0","0.00","0.25"
"167899","18 Nov 2015","Y","52","N","2","0.00","1.91"
"167900","16 Jul 2015","Y","17","","1","0.00","2.15"
"167901","1 Dec 2015","N","13","N","0","0.00","0.95"
"167904","19 Jun 2015","N","0","N","0","0.00","0.00"
"167905","1 Jul 2015","U","9","N","0","0.00","2.08"
"167906","17 Jun 2015","U","0","","0","0.00","0.25"
"167907","17 Jun 2015","U","0","","0","0.00","0.16"
"167908","22 Oct 2015","Y","57","N","0","0.00","15.25"
"167909","11 Nov 2015","Y","92","N","1","0.00","2.75"
"167910","9 Jul 2015","Y","10","N","0","0.00","1.08"
"167911","2 Jul 2015","U","8","","0","0.00","1.25"
"167913","7 Oct 2015","B","79","","3","2.00","1.66"
"167914","12 Aug 2015","B","40","","1","0.00","1.24"
"167915","30 Jul 2015","Y","31","Y","0","0.00","0.00"
"167916","18 Jun 2015","Y","1","","2","0.00","0.00"
"167917","27 Jul 2015","Y","28","N","0","0.00","2.65"
"167918","30 Jun 2015","U","6","","0","0.00","1.08"
"167919","22 Jun 2015","U","1","","0","0.00","0.25"
"167920","19 Jun 2015","U","0","","0","0.00","1.00"
"167921","19 Jun 2015","N","1","","0","0.00","2.00"
"167922","22 Jun 2015","N","0","N","0","0.00","0.49"
"167923","26 Aug 2015","U","32","N","0","0.00","1.25"
"167925","18 Jun 2015","N","0","N","0","0.00","0.25"
"167926","24 Jul 2015","U","10","","0","0.00","0.00"
"167927","17 Aug 2015","N","20","N","0","0.00","2.40"
"167928","22 Oct 2015","N","89","","0","0.00","24.00"
"167929","24 Dec 2015","N","1","N","0","0.00","0.58"
"167930","24 Jun 2015","U","0","","0","0.00","0.50"
"167931","6 Aug 2015","N","11","N","0","0.00","1.33"
"167932","27 Jul 2015","N","26","","0","0.00","4.01"
"167933","19 Jun 2015","N","0","","0","0.00","0.00"
"167934","30 Jun 2015","Y","6","N","7","0.00","4.75"
"167935","22 Jun 2015","U","1","","0","0.00","0.75"
"167936","16 Sep 2015","U","27","","0","0.00","3.82"
"167937","23 Sep 2015","Y","31","","3","0.00","1.00"
"167938","15 Jul 2015","U","0","","0","0.00","0.91"
"167939","6 Oct 2015","N","0","N","0","0.00","1.75"
"167940","24 Jun 2015","U","0","","0","0.00","0.41"
"167942","22 Jun 2015","N","0","N","0","0.00","0.16"
"167943","23 Jun 2015","N","0","N","0","0.00","0.16"
"167950","22 Jun 2015","U","0","","0","0.00","0.25"
"167951","25 Nov 2015","Y","68","N","60","0.00","30.00"
"167952","20 Jul 2015","N","20","N","0","0.00","1.24"
"167954","23 Jun 2015","U","0","","0","0.00","0.50"
"167955","22 Jun 2015","N","0","N","0","0.00","0.16"
"167957","22 Sep 2015","Y","44","N","2","0.00","0.66"
"167958","6 Aug 2015","Y","209","","0","0.00","35.06"
"167959","26 Jun 2015","N","3","N","0","0.00","0.66"
"167960","23 Jun 2015","U","0","","0","0.00","0.50"
"167961","22 Jul 2015","U","0","","0","0.00","1.33"
"167962","7 Jul 2015","U","8","","0","0.00","2.56"
"167963","3 Nov 2015","Y","82","N","1","1.00","2.16"
"167965","24 Jun 2015","N","1","N","0","0.00","0.33"
"167966","25 Jun 2015","U","2","","0","0.00","1.25"
"167967","21 Jul 2015","N","1","N","0","0.00","0.33"
"167969","23 Jul 2015","N","1","N","0","0.00","0.25"
"167970","24 Jun 2015","U","0","","0","0.00","3.25"
"167971","29 Jun 2015","U","0","","0","0.00","0.83"
"167972","2 Jul 2015","U","0","","0","0.00","0.00"
"167973","15 Sep 2015","N","42","N","0","0.00","6.33"
"167974","24 Jun 2015","N","0","N","0","0.00","1.75"
"167975","24 Jun 2015","Y","0","N","0","0.00","0.00"
"167976","24 Jun 2015","U","0","","0","0.00","0.33"
"167977","24 Jun 2015","N","0","N","0","0.00","0.00"
"167978","22 Jul 2015","N","0","N","0","0.00","0.33"
"167979","22 Jul 2015","N","2","N","0","0.00","0.99"
"167980","22 Jul 2015","N","1","N","0","0.00","0.50"
"167982","2 Jul 2015","N","5","","0","0.00","0.75"
"167984","25 Jun 2015","N","0","N","0","0.00","3.50"
"167985","24 Jul 2015","U","0","","0","0.00","1.50"
"167987","6 Aug 2015","N","9","N","0","0.00","1.58"
"167988","25 Jun 2015","N","0","N","0","0.00","0.33"
"167989","22 Jul 2015","N","0","N","0","0.00","0.16"
"167990","22 Jul 2015","N","5","N","0","0.00","1.90"
"167992","24 Jul 2015","U","20","","0","0.00","1.58"
"167993","25 Jun 2015","N","0","N","0","0.00","0.33"
"167994","12 Aug 2015","N","0","N","0","0.00","0.50"
"167995","12 Aug 2015","N","0","N","0","0.00","0.25"
"167996","17 Nov 2015","N","47","N","0","0.00","1.56"
"167997","27 Jul 2015","Y","22","N","0","0.00","0.00"
"167998","22 Jul 2015","N","0","N","0","0.00","0.33"
"167999","25 Jun 2015","U","0","","0","0.00","0.58"
"168000","25 Jun 2015","U","0","","0","0.00","0.00"
"168001","25 Jun 2015","U","0","","0","0.00","0.00"
"168002","9 Sep 2015","Y","49","N","1","0.00","0.66"
"168003","1 Jul 2015","Y","4","N","0","0.00","0.50"
"168004","26 Jun 2015","N","0","N","0","0.00","0.08"
"168005","22 Jul 2015","N","0","N","0","0.00","1.66"
"168006","1 Jul 2015","Y","3","N","0","0.00","0.00"
"168007","22 Jul 2015","N","1","N","0","0.00","0.91"
"168009","2 Sep 2015","R","5","","0","0.00","2.48"
"168011","26 Jun 2015","U","0","","0","0.00","0.32"
"168013","7 Jul 2015","U","1","","0","0.00","1.74"
"168015","29 Jun 2015","U","0","","0","0.00","1.32"
"168016","29 Jun 2015","N","1","N","0","0.00","0.66"
"168017","4 Aug 2015","U","21","","0","0.00","0.06"
