"Call No","Closed Date","Chargeable","Days With APT","Project Work","Quote Time","Time Hours Estimated","Time Hours Total"
"163155","27 Apr 2014","N","6","","0","0.00","0.00"
"163156","12 May 2014","U","5","","0","0.00","2.16"
"163157","23 Apr 2014","N","0","","0","0.00","0.50"
"163158","28 Apr 2014","U","4","","0","0.00","0.00"
"163159","23 Jul 2014","N","8","N","0","0.00","0.50"
"163160","21 May 2014","Y","15","","4","0.00","1.16"
"163161","18 Aug 2014","N","8","N","0","0.00","1.91"
"163162","26 May 2014","N","24","N","0","0.00","0.00"
"163163","25 Jun 2014","N","1","N","0","0.00","0.91"
"163164","12 Jun 2014","Y","26","N","1","0.00","0.82"
"163165","2 Jun 2014","N","5","N","0","0.00","1.75"
"163166","21 May 2014","Y","4","","2","0.00","0.00"
"163167","11 Jun 2014","N","0","N","0","0.00","0.00"
"163168","2 Jul 2014","U","15","","0","0.00","0.99"
"163169","2 May 2014","Y","2","N","0","0.00","0.00"
"163170","28 Apr 2014","Y","2","N","0","0.00","0.00"
"163171","29 Apr 2014","N","4","N","0","0.00","0.08"
"163172","25 Apr 2014","N","2","N","0","0.00","1.66"
"163173","11 Jun 2014","N","0","N","0","0.00","0.00"
"163174","15 May 2014","N","1","N","0","0.00","0.41"
"163175","24 Apr 2014","U","1","","0","0.00","0.00"
"163176","7 Oct 2014","U","113","","0","0.00","5.16"
"163177","17 Sep 2014","U","15","","0","0.00","0.33"
"163178","24 Apr 2014","U","0","","0","0.00","0.00"
"163179","28 Apr 2014","U","1","","0","0.00","0.83"
"163180","2 Jul 2014","U","20","","0","0.00","0.50"
"163181","1 Sep 2014","Y","54","","2","0.00","14.37"
"163182","28 Apr 2014","N","0","N","0","0.00","0.00"
"163183","8 Oct 2014","N","19","N","0","0.00","2.82"
"163184","21 May 2014","N","8","","0","0.00","0.91"
"163185","13 May 2014","U","2","","0","0.00","0.41"
"163186","25 Apr 2014","N","0","N","0","0.00","0.00"
"163187","21 May 2014","N","0","N","0","0.00","0.00"
"163188","9 Jun 2014","N","1","N","0","0.00","0.00"
"163190","9 May 2014","N","3","N","0","0.00","0.00"
"163191","13 May 2014","N","0","N","0","0.00","0.00"
"163193","24 Jun 2014","R","43","N","4","0.00","16.00"
"163194","21 May 2014","N","0","N","0","0.00","0.00"
"163195","28 Apr 2014","N","1","N","0","0.00","0.00"
"163196","28 Apr 2014","N","1","N","0","0.00","0.32"
"163197","18 Jun 2014","N","2","N","0","0.00","0.00"
"163198","2 May 2014","N","5","N","0","0.00","3.70"
"163199","2 May 2014","N","5","N","0","0.00","0.24"
"163201","29 May 2014","Y","3","N","2","0.00","0.00"
"163202","12 Jun 2014","Y","28","","6","0.00","7.90"
"163204","22 May 2014","U","1","","0","0.00","0.00"
"163205","7 May 2014","F","1","","0","0.00","0.00"
"163206","28 Apr 2014","U","0","","0","0.00","0.00"
"163207","11 Jun 2014","N","0","N","0","0.00","0.25"
"163210","30 May 2014","N","1","N","0","0.00","0.50"
"163211","28 Apr 2014","N","0","N","0","0.00","0.16"
"163213","21 May 2014","N","0","N","0","0.00","0.25"
"163214","11 Aug 2014","Y","33","N","2","0.00","1.50"
"163215","1 May 2014","N","1","N","0","0.00","0.00"
"163216","7 May 2014","N","7","N","0","0.00","0.33"
"163217","28 Apr 2014","N","0","N","0","0.00","0.50"
"163219","18 Jun 2014","U","1","","0","0.00","0.00"
"163220","28 Aug 2014","Y","46","","3","0.00","4.56"
"163221","24 Sep 2014","R","75","","4","0.00","0.66"
"163222","2 May 2014","U","0","","0","0.00","2.16"
"163223","16 Jul 2014","N","10","N","0","0.00","0.25"
"163225","28 Aug 2014","Y","87","Y","1","0.00","0.00"
"163226","16 Jun 2014","N","34","Y","0","0.00","0.00"
"163227","29 Apr 2014","N","0","N","0","0.00","0.00"
"163228","12 Jun 2014","Y","21","","2","0.00","1.49"
"163229","6 May 2014","N","5","N","0","0.00","0.00"
"163230","30 Apr 2014","N","0","N","0","0.00","0.00"
"163231","25 Jun 2014","N","3","N","0","0.00","0.00"
"163232","1 Aug 2014","Y","43","N","2","0.00","2.23"
"163233","12 May 2014","U","0","","0","0.00","0.08"
"163234","30 Apr 2014","U","0","","0","0.00","0.00"
"163235","7 May 2014","U","4","","0","0.00","1.00"
"163236","30 Apr 2014","U","0","","0","0.00","0.00"
"163237","30 Apr 2014","U","0","","0","0.00","0.00"
"163238","9 May 2014","N","4","N","0","0.00","0.91"
"163239","25 Jun 2014","N","4","N","0","0.00","0.41"
"163240","29 May 2014","Y","17","N","8","0.00","3.00"
"163241","2 May 2014","N","2","N","0","0.00","0.25"
"163242","30 Apr 2014","N","0","N","0","0.00","0.00"
"163243","28 May 2014","N","1","N","0","0.00","0.00"
"163244","9 May 2014","N","0","N","0","0.00","0.00"
"163245","2 Jun 2014","U","0","","0","0.00","0.00"
"163246","2 May 2014","Y","2","","0","0.00","0.00"
"163247","30 May 2014","N","0","N","0","0.00","0.00"
"163248","1 May 2014","N","1","N","0","0.00","0.00"
"163249","11 Aug 2014","Y","19","N","2","0.00","1.08"
"163251","12 May 2014","U","4","","0","0.00","0.00"
"163252","28 May 2014","N","0","N","0","0.00","0.41"
"163253","2 Jun 2014","N","22","N","0","0.00","0.50"
"163254","2 May 2014","N","1","N","0","0.00","0.16"
"163255","21 May 2014","Y","14","Y","0","0.00","0.00"
"163256","21 May 2014","Y","14","Y","0","0.00","0.00"
"163257","25 Jun 2014","Y","39","Y","0","0.00","0.00"
"163258","2 May 2014","N","0","N","0","0.00","0.75"
"163259","1 Jul 2014","Y","39","","2","0.00","3.72"
"163260","28 Aug 2014","Y","53","N","2","0.00","6.64"
"163261","9 May 2014","N","0","N","0","0.00","0.00"
"163262","4 Jun 2014","N","0","N","0","0.00","0.00"
"163264","2 Jul 2014","N","1","N","0","0.00","0.00"
"163265","1 May 2014","N","0","N","0","0.00","0.00"
"163266","25 Jun 2014","N","3","N","0","0.00","0.00"
"163267","8 May 2014","N","3","N","0","0.00","0.66"
"163268","18 Jun 2014","U","0","","0","0.00","0.00"
"163269","12 May 2014","N","5","N","0","0.00","6.50"
"163270","21 May 2014","Y","13","Y","8","0.00","0.00"
"163271","21 May 2014","Y","13","Y","8","0.00","0.00"
"163272","12 Jun 2014","Y","24","","2","0.00","1.90"
"163273","2 May 2014","U","0","","0","0.00","0.00"
"163274","2 May 2014","U","0","","0","0.00","0.00"
"163275","8 May 2014","U","1","","0","0.00","0.75"
"163276","6 Oct 2014","N","110","N","0","0.00","0.00"
"163277","9 May 2014","N","5","N","0","0.00","0.08"
"163278","31 Jul 2014","Y","19","N","10","0.00","4.81"
"163279","11 Jun 2014","U","3","","0","0.00","0.00"
"163280","18 Jun 2014","N","0","N","0","0.00","0.75"
"163281","1 Jul 2014","Y","11","N","0","0.00","0.50"
"163282","30 Jul 2014","N","28","N","0","0.00","3.41"
"163283","23 Jun 2014","U","4","","0","0.00","0.00"
"163284","11 Jun 2014","N","0","","0","0.00","1.50"
"163285","15 May 2014","U","5","","0","0.00","0.00"
"163286","25 Jun 2014","N","0","N","0","0.00","0.00"
"163287","17 Jul 2014","U","11","","0","0.00","0.00"
"163303","18 May 2014","N","0","N","0","0.00","0.00"
"163304","4 Jun 2014","N","2","N","0","0.00","8.33"
"163305","25 Jun 2014","Y","30","N","2","0.00","0.08"
"163306","6 May 2014","N","0","N","0","0.00","1.00"
"163307","14 May 2014","R","6","","1","0.00","0.50"
"163308","7 May 2014","N","0","N","0","0.00","0.50"
"163309","14 May 2014","U","2","","0","0.00","0.75"
"163310","21 May 2014","Y","4","Y","83","0.00","0.00"
"163311","8 May 2014","N","1","N","0","0.00","0.33"
"163312","15 May 2014","N","1","N","0","0.00","0.00"
"163313","21 May 2014","N","8","N","0","0.00","0.25"
"163315","9 Jun 2014","U","0","","0","0.00","0.75"
"163317","8 May 2014","U","1","","0","0.00","0.00"
"163318","17 Jun 2014","U","27","","0","0.00","3.48"
"163319","23 Jul 2014","N","1","N","0","0.00","0.00"
"163320","2 Jun 2014","N","4","N","0","0.00","0.00"
"163321","8 May 2014","N","0","N","0","0.00","0.00"
"163322","16 May 2014","N","4","N","0","0.00","0.00"
"163323","9 May 2014","N","1","N","0","0.00","3.50"
"163324","9 May 2014","N","1","N","0","0.00","0.16"
"163325","8 May 2014","N","0","N","0","0.00","0.08"
"163326","23 Jul 2014","N","18","N","0","0.00","0.08"
"163327","12 Jun 2014","Y","9","N","1","0.00","1.74"
"163328","12 Jun 2014","Y","15","N","2","0.00","2.24"
"163329","20 May 2014","N","1","N","0","0.00","0.00"
"163330","22 May 2014","N","10","N","0","0.00","2.32"
"163331","4 Jun 2014","N","1","N","0","0.00","0.00"
"163332","9 May 2014","N","1","N","0","0.00","0.91"
"163333","20 Jun 2014","N","31","N","0","0.00","4.74"
"163334","23 Oct 2014","N","40","N","0","0.00","4.97"
"163335","9 May 2014","N","0","N","0","0.00","0.08"
"163336","31 Jul 2014","Y","51","N","8","0.00","8.00"
"163337","12 May 2014","N","0","N","0","0.00","0.00"
"163338","23 Jul 2014","N","0","N","0","0.00","0.25"
"163339","1 Oct 2014","N","69","N","0","0.00","0.00"
"163340","13 May 2014","N","2","N","0","0.00","0.00"
"163341","14 May 2014","N","3","N","0","0.00","0.33"
"163342","20 May 2014","N","0","N","0","0.00","0.00"
"163356","21 Aug 2014","Y","54","","1","0.00","0.57"
"163357","15 May 2014","N","3","N","0","0.00","1.07"
"163358","25 Jun 2014","N","0","N","0","0.00","0.08"
"163359","9 Jun 2014","U","6","","0","0.00","2.57"
"163360","30 Jul 2014","U","1","","0","0.00","0.75"
"163361","10 Sep 2014","R","50","N","3","0.00","0.08"
"163362","20 May 2014","N","6","N","0","0.00","0.00"
"163363","12 Dec 2014","N","154","N","0","0.00","0.00"
"163364","13 May 2014","U","0","","0","0.00","1.50"
"163365","13 May 2014","N","0","N","0","0.00","0.41"
"163366","29 May 2014","N","8","N","0","0.00","4.74"
"163367","14 May 2014","N","0","N","0","0.00","0.00"
"163368","12 Aug 2014","N","5","N","0","0.00","0.16"
"163369","2 Jul 2014","N","0","N","0","0.00","0.00"
"163370","8 Oct 2014","U","1","","0","0.00","0.08"
"163371","19 May 2014","N","2","N","0","0.00","0.50"
"163372","18 Jun 2014","Y","1","N","1","0.00","0.00"
"163373","22 May 2014","Y","1","Y","30","0.00","15.00"
"163374","6 Aug 2014","N","13","N","0","0.00","0.00"
"163377","8 Jul 2014","R","17","","1","0.00","0.50"
"163378","14 May 2014","N","0","N","0","0.00","0.08"
"163379","14 May 2014","N","0","N","0","0.00","0.00"
"163380","12 Jun 2014","Y","21","N","0","0.00","0.00"
"163381","1 Sep 2014","Y","40","N","5","0.00","2.49"
"163382","29 Sep 2014","U","29","Y","0","0.00","0.00"
"163384","21 May 2014","N","4","N","0","0.00","0.00"
"163385","26 Jun 2014","Y","21","","4","0.00","3.32"
"163386","9 Oct 2014","Y","106","N","0","0.00","0.00"
"163387","22 May 2014","Y","5","","8","0.00","0.00"
"163389","15 May 2014","N","0","N","0","0.00","0.00"
"163390","2 Jun 2014","N","10","N","0","0.00","1.58"
"163391","20 May 2014","N","0","N","0","0.00","1.00"
"163392","2 Jul 2014","N","0","N","0","0.00","0.00"
"163393","21 May 2014","U","4","Y","0","0.00","0.00"
"163395","21 May 2014","U","3","","0","0.00","0.00"
"163396","12 Aug 2014","Y","54","N","3","0.00","2.16"
"163398","28 May 2014","Y","6","N","0","0.00","0.00"
"163399","1 Aug 2014","Y","51","N","0","0.00","0.00"
"163400","16 Jul 2014","N","6","N","0","0.00","0.00"
"163401","15 May 2014","N","0","N","0","0.00","0.00"
"163402","15 May 2014","N","0","N","0","0.00","0.00"
"163403","3 Jun 2014","U","2","","0","0.00","0.00"
"163404","27 Nov 2014","N","140","N","0","0.00","0.16"
"163405","21 May 2014","Y","4","Y","0","0.00","0.00"
"163406","14 Aug 2014","Y","24","","2","0.00","1.91"
"163407","16 May 2014","U","0","","0","0.00","0.00"
"163408","19 May 2014","U","0","","0","0.00","0.00"
"163409","12 Jun 2014","Y","16","","1","0.00","0.99"
"163410","21 May 2014","N","3","N","0","0.00","0.08"
"163411","16 May 2014","N","0","N","0","0.00","0.00"
"163412","24 Sep 2014","R","28","N","8","0.00","5.24"
"163413","29 Oct 2014","N","104","N","0","0.00","15.96"
"163414","16 May 2014","U","0","","0","0.00","0.00"
"163415","16 Jun 2014","N","3","N","0","0.00","0.16"
"163416","12 Jun 2014","Y","14","N","2","0.00","1.24"
"163417","11 Nov 2014","N","127","N","0","0.00","0.00"
"163419","4 Jun 2014","U","1","","0","0.00","0.50"
"163424","21 May 2014","N","2","N","0","0.00","0.00"
"163425","24 Jun 2014","N","1","N","0","0.00","0.00"
"163426","19 May 2014","U","0","","0","0.00","0.00"
"163427","2 Jul 2014","N","0","N","0","0.00","0.00"
"163428","20 May 2014","N","0","N","0","0.00","0.00"
"163429","27 Jun 2014","N","29","N","0","0.00","0.00"
"163430","9 Jul 2014","R","7","N","4","0.00","1.32"
"163432","19 May 2014","N","0","N","0","0.00","0.16"
"163433","19 May 2014","N","0","N","0","0.00","0.00"
"163434","28 Aug 2014","R","49","","6","0.00","2.48"
"163435","26 Aug 2014","Y","65","","0","0.00","0.00"
"163436","29 Oct 2014","U","83","","0","0.00","5.25"
"163438","9 Jul 2014","N","0","N","0","0.00","0.00"
"163440","20 May 2014","U","0","","0","0.00","0.00"
"163441","22 Oct 2014","U","64","","0","0.00","10.15"
"163442","9 Jul 2014","Y","13","","1","0.00","1.81"
"163443","20 May 2014","N","0","N","0","0.00","0.50"
"163445","9 Jun 2014","N","1","","0","0.00","0.00"
"163446","12 Jun 2014","Y","8","N","3","0.00","2.32"
"163447","26 Jun 2014","Y","27","N","1","0.00","1.08"
"163448","18 Jun 2014","N","20","N","0","0.00","0.00"
"163449","27 May 2014","U","1","","0","0.00","1.08"
"163450","9 Jul 2014","Y","26","","3","0.00","9.15"
"163451","28 Aug 2014","Y","12","N","5","0.00","6.41"
"163453","15 Jul 2014","U","23","","0","0.00","2.57"
"163454","5 Jun 2014","N","1","N","0","0.00","0.00"
"163455","15 Jul 2014","Y","13","","8","0.00","16.82"
"163456","9 Jul 2014","N","1","N","0","0.00","0.00"
"163457","23 Jun 2014","N","1","N","0","0.00","0.50"
"163458","28 May 2014","N","4","N","0","0.00","0.40"
"163459","5 Jun 2014","N","4","N","0","0.00","0.00"
"163460","2 Jul 2014","N","9","N","0","0.00","0.00"
"163461","14 Oct 2014","R","102","N","0","0.00","5.50"
"163462","9 Jun 2014","N","9","N","0","0.00","0.25"
"163464","23 May 2014","N","0","N","0","0.00","0.00"
"163465","27 May 2014","N","0","N","0","0.00","0.33"
"163466","29 May 2014","Y","4","","0","0.00","0.00"
"163468","11 Jun 2014","U","3","","0","0.00","0.25"
"163469","13 Jun 2014","N","0","N","0","0.00","0.00"
"163474","2 Jul 2014","N","0","N","0","0.00","0.00"
"163475","6 Aug 2014","U","5","","0","0.00","0.00"
"163476","27 May 2014","N","0","N","0","0.00","0.50"
"163477","13 Aug 2014","R","24","","10","0.00","1.00"
"163478","2 Jun 2014","N","0","N","0","0.00","0.00"
"163479","27 Jun 2014","Y","22","Y","0","0.00","0.00"
"163480","31 Jul 2014","Y","46","Y","0","0.00","0.00"
"163482","27 Jun 2014","U","21","","0","0.00","2.90"
"163483","4 Jun 2014","U","0","","0","0.00","0.00"
"163484","16 Jul 2014","N","0","N","0","0.00","0.32"
"163485","4 Jun 2014","U","0","","0","0.00","0.00"
"163486","16 Jul 2014","N","0","N","0","0.00","0.00"
"163487","17 Oct 2014","Y","65","N","50","0.00","49.95"
"163488","29 May 2014","N","0","N","0","0.00","0.00"
"163489","29 May 2014","N","0","N","0","0.00","0.33"
"163490","29 May 2014","N","0","N","0","0.00","0.00"
"163491","3 Sep 2014","N","42","N","0","0.00","10.06"
"163492","13 Aug 2014","N","11","N","0","0.00","3.75"
"163493","25 Jun 2014","N","0","N","0","0.00","0.00"
"163494","27 Jun 2014","U","14","","0","0.00","0.91"
"163495","30 May 2014","N","0","N","0","0.00","0.16"
"163496","30 May 2014","N","0","N","0","0.00","0.00"
"163497","26 Jun 2014","Y","19","N","1","0.00","0.66"
"163498","14 Aug 2014","N","11","N","0","0.00","5.74"
"163499","9 Jun 2014","N","6","N","0","0.00","1.25"
"163500","20 Aug 2014","N","1","N","0","0.00","0.00"
"163501","1 Oct 2014","N","18","N","0","0.00","0.25"
"163503","2 Jun 2014","U","1","","0","0.00","0.00"
"163504","2 Jun 2014","N","0","N","0","0.00","0.00"
"163505","30 May 2014","N","0","N","0","0.00","0.00"
"163506","25 Jun 2014","N","0","N","0","0.00","0.08"
"163507","30 May 2014","U","0","","0","0.00","0.00"
"163508","5 Aug 2014","N","32","N","0","0.00","1.00"
"163509","5 Sep 2014","N","70","N","0","0.00","1.89"
"163510","30 May 2014","N","0","N","0","0.00","0.00"
"163511","2 Jun 2014","U","1","","0","0.00","0.00"
"163512","23 Jul 2014","U","2","","0","0.00","1.91"
"163513","16 Jun 2014","N","0","","0","0.00","0.00"
"163514","18 Sep 2014","Y","68","","6","0.00","5.57"
"163515","13 Jun 2014","N","0","","0","0.00","0.00"
"163516","13 Jun 2014","N","0","N","0","0.00","0.00"
"163517","2 Jun 2014","N","0","N","0","0.00","0.00"
"163518","2 Jun 2014","N","0","N","0","0.00","0.08"
"163519","26 Jun 2014","Y","13","N","0","0.00","0.16"
"163520","2 Jun 2014","U","0","","0","0.00","0.00"
"163523","11 Jul 2014","N","29","N","0","0.00","0.00"
"163526","26 Jun 2014","U","2","","0","0.00","0.00"
"163527","13 Jun 2014","U","1","","0","0.00","0.00"
"163528","2 Jul 2014","N","1","N","0","0.00","0.00"
"163529","3 Jun 2014","U","0","","0","0.00","0.00"
"163530","5 Jun 2014","N","2","","0","0.00","0.08"
"163531","13 Jun 2014","U","0","","0","0.00","0.00"
"163532","3 Jun 2014","N","0","N","0","0.00","0.00"
"163533","12 Jun 2014","N","4","N","0","0.00","7.99"
"163534","23 Jul 2014","N","0","N","0","0.00","0.00"
"163535","12 Jun 2014","N","7","N","0","0.00","0.00"
"163536","14 Sep 2014","N","73","N","0","0.00","0.25"
"163537","5 Jun 2014","U","0","","0","0.00","0.00"
"163538","4 Aug 2014","U","39","","0","0.00","0.99"
"163539","11 Jun 2014","N","5","N","0","0.00","0.00"
"163540","2 Oct 2014","Y","23","N","2","0.00","2.66"
"163541","9 Jul 2014","Y","14","N","1","0.00","1.08"
"163542","30 Jul 2014","N","28","N","0","0.00","1.33"
"163543","25 Sep 2014","N","81","N","0","0.00","9.04"
"163544","15 Sep 2014","N","23","N","0","0.00","3.73"
"163545","23 Jul 2014","U","0","Y","0","0.00","0.00"
"163546","18 Jun 2014","Y","10","Y","0","0.00","0.00"
"163547","18 Jun 2014","U","10","Y","0","0.00","0.00"
"163548","18 Jun 2014","Y","10","Y","0","0.00","0.00"
"163549","26 Jun 2014","Y","16","Y","0","0.00","0.00"
"163550","12 Jun 2014","Y","3","Y","32","0.00","0.00"
"163551","12 Jun 2014","Y","5","N","0","0.00","0.00"
"163552","31 Dec 2014","N","2","N","0","0.00","1.88"
"163554","12 Jun 2014","Y","5","Y","8","0.00","0.00"
"163555","5 Jun 2014","N","0","N","0","0.00","0.00"
"163556","12 Jun 2014","Y","5","Y","8","0.00","0.00"
"163557","12 Jun 2014","Y","5","Y","8","0.00","0.00"
"163558","15 Oct 2014","Y","91","","2","0.00","3.91"
"163559","3 Dec 2014","F","47","N","2","0.00","1.00"
"163560","2 Jul 2014","N","0","N","0","0.00","0.00"
"163561","23 Jul 2014","N","2","N","0","0.00","0.00"
"163562","29 Oct 2014","Y","59","","1","0.00","2.90"
"163565","24 Sep 2014","Y","42","","2","0.00","2.31"
"163566","22 Jul 2014","N","2","N","0","0.00","0.00"
"163567","3 Dec 2014","N","23","N","0","0.00","2.24"
"163568","28 Jul 2014","N","5","N","0","0.00","0.25"
"163569","6 Jun 2014","N","0","N","0","0.00","1.50"
"163570","6 Jun 2014","N","0","N","0","0.00","0.00"
"163572","12 Jun 2014","Y","3","","1","0.00","1.40"
"163573","5 Dec 2014","N","129","N","0","0.00","6.72"
"163574","28 Aug 2014","Y","29","","1","0.00","3.65"
"163597","9 Dec 2014","Y","82","","8","0.00","14.57"
"163598","9 Jun 2014","U","0","","0","0.00","0.00"
"163599","10 Sep 2014","F","63","N","8","0.00","5.33"
"163600","11 Jun 2014","N","2","N","0","0.00","0.66"
"163601","1 Jul 2014","Y","16","N","0","0.00","0.24"
"163603","11 Aug 2014","Y","12","N","2","0.00","1.83"
"163604","31 Jul 2014","U","10","","0","0.00","3.16"
"163606","13 Jun 2014","N","2","N","0","0.00","1.00"
"163607","30 Jul 2014","N","0","N","0","0.00","0.00"
"163608","19 Jun 2014","N","6","N","0","0.00","4.00"
"163610","3 Sep 2014","N","60","N","0","0.00","2.57"
"163611","16 Dec 2014","Y","108","N","9","0.00","45.77"
"163612","14 Aug 2014","N","4","N","0","0.00","3.16"
"163613","3 Jul 2014","R","16","N","8","0.00","0.50"
"163614","10 Jun 2014","N","0","N","0","0.00","0.00"
"163616","11 Jun 2014","N","1","N","0","0.00","0.00"
"163617","24 Jun 2014","N","10","N","0","0.00","0.66"
"163618","28 Aug 2014","Y","29","","3","0.00","1.41"
"163619","30 Jul 2014","N","1","N","0","0.00","0.00"
"163620","8 Jul 2014","N","20","N","0","0.00","0.08"
"163621","12 Jun 2014","N","2","N","0","0.00","0.58"
"163623","30 Jul 2014","R","3","","1","0.00","0.00"
"163626","15 Aug 2014","Y","24","N","2","0.00","2.23"
"163628","16 Dec 2014","Y","111","","0","0.00","0.00"
"163631","27 Aug 2014","U","44","","0","0.00","6.00"
"163632","16 Dec 2014","R","110","","0","0.00","0.00"
"163633","17 Sep 2014","R","19","N","2","0.00","1.83"
"163636","16 Jul 2014","N","25","N","0","0.00","0.00"
"163637","29 Oct 2014","U","65","","0","0.00","0.50"
"163639","12 Jun 2014","N","1","N","0","0.00","0.00"
"163640","3 Sep 2014","N","60","N","0","0.00","0.00"
"163644","19 Jun 2014","U","5","","0","0.00","0.16"
"163645","28 Aug 2014","N","6","N","0","0.00","0.99"
"163646","20 Jun 2014","N","4","N","0","0.00","0.00"
"163647","23 Jun 2014","N","7","N","0","0.00","0.00"
"163648","25 Jun 2014","U","4","","0","0.00","0.66"
"163649","26 Jun 2014","N","5","N","0","0.00","0.00"
"163650","11 Aug 2014","N","40","N","0","0.00","0.00"
"163651","9 Jul 2014","N","6","N","0","0.00","0.00"
"163652","28 Aug 2014","U","1","","0","0.00","2.25"
"163653","10 Dec 2014","U","73","N","0","0.00","0.83"
"163654","27 Jun 2014","N","10","N","0","0.00","4.99"
"163655","16 Oct 2014","N","39","N","0","0.00","8.66"
"163656","13 Aug 2014","U","9","","0","0.00","1.16"
"163658","30 Jul 2014","U","0","","0","0.00","0.00"
"163659","16 Jun 2014","N","1","N","0","0.00","0.00"
"163660","1 Aug 2014","Y","1","N","8","0.00","7.75"
"163661","30 Jun 2014","N","9","N","0","0.00","0.08"
"163663","28 Jul 2014","N","5","N","0","0.00","0.00"
"163664","24 Sep 2014","N","1","N","0","0.00","0.16"
"163665","9 Jul 2014","Y","7","N","2","0.00","0.16"
"163666","16 Jun 2014","N","0","N","0","0.00","1.00"
"163667","26 Jun 2014","N","0","N","0","0.00","0.50"
"163668","23 Dec 2014","N","57","N","0","0.00","4.65"
"163672","19 Nov 2014","N","103","N","0","0.00","0.00"
"163673","16 Jun 2014","N","0","N","0","0.00","0.00"
"163675","27 Aug 2014","N","52","N","0","0.00","0.00"
"163676","15 Oct 2014","Y","12","N","2","0.00","1.25"
"163677","1 Sep 2014","Y","42","","10","0.00","11.48"
"163678","10 Sep 2014","N","29","N","0","0.00","0.58"
"163679","17 Jun 2014","N","0","","0","0.00","0.00"
"163680","14 Aug 2014","N","32","","0","0.00","2.41"
"163681","20 Jun 2014","N","0","N","0","0.00","0.25"
"163682","7 Jul 2014","N","0","N","0","0.00","0.00"
"163683","14 Jul 2014","N","17","N","0","0.00","2.66"
"163684","17 Jun 2014","N","0","N","0","0.00","0.00"
"163685","17 Jun 2014","N","0","N","0","0.00","0.50"
"163686","16 Jul 2014","N","0","N","0","0.00","0.00"
"163687","1 Sep 2014","C","31","N","0","0.00","1.58"
"163688","15 Dec 2014","U","124","","0","0.00","5.32"
"163689","27 Jun 2014","U","7","","0","0.00","0.75"
"163690","24 Sep 2014","U","5","","0","0.00","1.25"
"163691","25 Jul 2014","N","28","N","0","0.00","0.08"
"163692","19 Jun 2014","N","2","N","0","0.00","0.41"
"163694","27 Jun 2014","Y","6","Y","0","0.00","0.00"
"163695","19 Jun 2014","Y","1","N","1","0.00","0.33"
"163696","24 Jun 2014","U","1","","0","0.00","1.25"
"163697","18 Jun 2014","Y","0","Y","0","0.00","0.00"
"163700","17 Jul 2014","N","0","N","0","0.00","0.00"
"163701","6 Aug 2014","N","0","N","0","0.00","0.00"
"163702","19 Jun 2014","N","1","N","0","0.00","0.00"
"163703","20 Jun 2014","U","1","","0","0.00","0.00"
"163705","23 Jul 2014","U","13","","0","0.00","7.74"
"163706","24 Sep 2014","N","49","N","0","0.00","9.22"
"163708","31 Jul 2014","U","9","","0","0.00","0.25"
"163709","13 Aug 2014","N","3","N","0","0.00","0.00"
"163710","6 Aug 2014","N","0","N","0","0.00","0.00"
"163711","1 Jul 2014","U","6","","0","0.00","4.49"
"163712","16 Jul 2014","N","0","N","0","0.00","0.00"
"163713","23 Jul 2014","N","0","N","0","0.00","0.00"
"163714","3 Jul 2014","N","4","N","0","0.00","0.75"
"163715","19 Jun 2014","N","0","N","0","0.00","0.00"
"163716","6 Aug 2014","N","0","N","0","0.00","0.00"
"163717","11 Aug 2014","Y","17","","6","0.00","6.07"
"163718","16 Jul 2014","N","0","N","0","0.00","0.33"
"163719","16 Sep 2014","Y","28","N","0","0.00","9.91"
"163720","1 Oct 2014","N","41","N","0","0.00","1.16"
"163721","20 Jun 2014","U","1","","0","0.00","0.00"
"163722","20 Jun 2014","N","0","N","0","0.00","0.58"
"163723","22 Aug 2014","N","9","N","0","0.00","2.32"
"163724","23 Jun 2014","N","1","N","0","0.00","0.00"
"163725","23 Jun 2014","N","1","N","0","0.00","0.08"
"163726","6 Aug 2014","U","1","","0","0.00","0.00"
"163727","23 Jun 2014","N","1","N","0","0.00","0.00"
"163730","23 Jun 2014","N","0","N","0","0.00","0.00"
"163731","3 Sep 2014","Y","26","","7","0.00","7.32"
"163732","14 Sep 2014","N","38","N","0","0.00","0.66"
"163733","11 Aug 2014","Y","28","N","0","0.00","0.58"
"163734","23 Jun 2014","N","0","N","0","0.00","0.16"
"163735","30 Jul 2014","N","5","N","0","0.00","3.66"
"163737","13 Aug 2014","N","5","N","0","0.00","0.00"
"163739","24 Jun 2014","N","1","N","0","0.00","0.00"
"163740","25 Jun 2014","U","1","","0","0.00","0.00"
"163741","20 Aug 2014","N","4","N","0","0.00","5.66"
"163742","16 Sep 2014","Y","31","N","0","0.00","0.00"
"163744","10 Sep 2014","N","4","N","0","0.00","0.00"
"163745","26 Jun 2014","N","2","N","0","0.00","0.00"
"163746","14 Aug 2014","Y","11","Y","5","0.00","5.48"
"163748","23 Oct 2014","Y","49","Y","10","0.00","8.14"
"163749","14 Aug 2014","Y","18","Y","2","0.00","3.81"
"163750","15 Oct 2014","Y","22","Y","6","0.00","2.98"
"163752","23 Dec 2014","R","86","Y","0","0.00","2.16"
"163755","3 Sep 2014","N","4","N","0","0.00","0.75"
"163756","15 Jul 2014","U","15","Y","0","0.00","0.00"
"163757","15 Jul 2014","U","15","Y","0","0.00","0.00"
