"Product Code","Call No","Closed Date","Chargeable","Days With APT","Project Work"
"MS","167697","1 Jun 2015","U","0",""
"MS","167706","1 Jun 2015","N","0","N"
"MS","167708","1 Jun 2015","U","0",""
"MS","167709","1 Jun 2015","U","0",""
"INFORMER","167717","3 Jun 2015","U","0",""
"MS","167719","3 Jun 2015","N","0","N"
"MS","167720","3 Jun 2015","U","0",""
"INFORMER","167728","15 Jun 2015","U","0",""
"MS","167731","3 Jun 2015","U","0",""
"MS","167732","9 Jun 2015","N","0","N"
"MS","167733","30 Jun 2015","N","0","N"
"MS","167736","4 Jun 2015","U","0",""
"INFORMER","167738","3 Jun 2015","U","0","N"
"MS","167739","3 Jun 2015","N","0","N"
"MS","167741","3 Jun 2015","N","0","N"
"MS","167746","6 Jul 2015","U","0",""
"SP","167748","4 Jun 2015","U","0",""
"MS","167751","29 Jun 2015","U","0",""
"MS","167759","22 Jul 2015","N","0","N"
"INFORMER","167765","5 Jun 2015","U","0",""
"MS","167768","5 Jun 2015","N","0","N"
"MS","167770","5 Jun 2015","U","0",""
"MS","167774","22 Jun 2015","N","0","N"
"MS","167776","8 Jun 2015","N","0","N"
"INFORMER","167778","8 Jun 2015","U","0",""
"GENERAL","167802","8 Jun 2015","Y","0","N"
"MS","167815","9 Jun 2015","U","0",""
"INFORMER","167819","9 Jun 2015","U","0",""
"MS","167821","29 Jul 2015","U","0",""
"SP","167823","10 Aug 2015","U","0",""
"Universe","167837","10 Jun 2015","Y","0","N"
"MS","167839","10 Jun 2015","U","0",""
"MS","167840","5 Jul 2015","U","0",""
"MS","167846","11 Jun 2015","U","0",""
"MS","167849","15 Jun 2015","N","0",""
"MS","167851","23 Jun 2015","N","0","N"
"GENERAL","167853","11 Jun 2015","Y","0","N"
"MS","167866","12 Jun 2015","U","0",""
"Universe","167871","12 Jun 2015","Y","0","N"
"MS","167872","12 Jun 2015","U","0",""
"MS","167874","12 Jun 2015","U","0",""
"MS","167877","12 Jun 2015","U","0",""
"MS","167878","17 Jun 2015","N","0","N"
"SPECTRUM","167885","15 Jun 2015","N","0","N"
"MS","167886","15 Jun 2015","U","0",""
"MS","167889","26 Jun 2015","N","0","N"
"MS","167890","24 Jun 2015","U","0",""
"MS","167896","5 Aug 2015","N","0","N"
"MS","167897","17 Jun 2015","U","0",""
"SP","167898","17 Jun 2015","U","0",""
"MS","167904","19 Jun 2015","N","0","N"
"INFORMER","167906","17 Jun 2015","U","0",""
"INFORMER","167907","17 Jun 2015","U","0",""
"ACCS","167920","19 Jun 2015","U","0",""
"MS","167922","22 Jun 2015","N","0","N"
"WEBDE","167924","19 Jun 2015","U","0",""
"MS","167925","18 Jun 2015","N","0","N"
"MS","167930","24 Jun 2015","U","0",""
"SP","167933","19 Jun 2015","N","0",""
"MS","167938","15 Jul 2015","U","0",""
"MS","167939","6 Oct 2015","N","0","N"
"MS","167940","24 Jun 2015","U","0",""
"MS","167942","22 Jun 2015","N","0","N"
"MS","167943","23 Jun 2015","N","0","N"
"MS","167950","22 Jun 2015","U","0",""
"MS","167954","23 Jun 2015","U","0",""
"MS","167955","22 Jun 2015","N","0","N"
"MS","167960","23 Jun 2015","U","0",""
"MS","167961","22 Jul 2015","U","0",""
"MS","167970","24 Jun 2015","U","0",""
"MS","167971","29 Jun 2015","U","0",""
"MS","167972","2 Jul 2015","U","0",""
"MS","167974","24 Jun 2015","N","0","N"
"MS","167975","24 Jun 2015","Y","0","N"
"MS.WEB","167976","24 Jun 2015","U","0",""
"GENERAL","167977","24 Jun 2015","N","0","N"
"MS","167978","22 Jul 2015","N","0","N"
"MS","167984","25 Jun 2015","N","0","N"
"MS","167985","24 Jul 2015","U","0",""
"MS","167988","25 Jun 2015","N","0","N"
"MS","167989","22 Jul 2015","N","0","N"
"MS","167993","25 Jun 2015","N","0","N"
"INFORMER","167994","12 Aug 2015","N","0","N"
"MS","167995","12 Aug 2015","N","0","N"
"MS","167998","22 Jul 2015","N","0","N"
"MS","167999","25 Jun 2015","U","0",""
"MS","168000","25 Jun 2015","U","0",""
"MS","168001","25 Jun 2015","U","0",""
"MS","168004","26 Jun 2015","N","0","N"
"MS","168005","22 Jul 2015","N","0","N"
"MS","168011","26 Jun 2015","U","0",""
"MS","168015","29 Jun 2015","U","0",""
"MS","168027","6 Jul 2015","N","0","N"
"MS","168030","29 Jun 2015","N","0","N"
"MS","168036","1 Jul 2015","N","0","N"
"MS","168038","30 Jun 2015","N","0","N"
"MS","168040","30 Jun 2015","N","0","N"
"MS","168048","2 Jul 2015","U","0",""
"SP","168050","2 Jul 2015","U","0",""
"MS","168051","28 Jul 2015","U","0",""
"MS","168056","26 Aug 2015","R","0","N"
"MS","168057","7 Jul 2015","N","0","N"
"MS","168064","2 Jul 2015","U","0",""
"SP","168066","3 Jul 2015","U","0",""
"SP","168068","3 Jul 2015","U","0",""
"MS","168076","2 Jul 2015","N","0","N"
"WEBDE","168078","2 Jul 2015","U","0",""
"MS","168083","3 Jul 2015","U","0",""
"MS","168084","3 Jul 2015","U","0","N"
"MS","168085","3 Jul 2015","N","0","N"
"MS","168088","7 Jul 2015","U","0",""
"SP","168090","3 Jul 2015","U","0",""
"MS","168091","19 Aug 2015","N","0","N"
"MS","168092","3 Jul 2015","N","0","N"
"SP","168093","21 Sep 2015","U","0",""
"MS","168094","13 Aug 2015","U","0",""
"MS","168096","3 Jul 2015","N","0","N"
"MS","168097","5 Jul 2015","U","0",""
"MS","168102","19 Aug 2015","U","0",""
"MS","168105","6 Jul 2015","N","0","N"
"MS","168107","6 Jul 2015","U","0",""
"MS","168108","6 Jul 2015","N","0","N"
"SP","168110","6 Jul 2015","U","0",""
"INFORMER","168112","26 Aug 2015","U","0",""
"MS","168113","10 Jul 2015","N","0","N"
"UNIVERSE","168114","26 Aug 2015","U","0",""
"MS","168116","8 Jul 2015","N","0","N"
"INFORMER","168118","7 Jul 2015","N","0","N"
"MS","168120","9 Jul 2015","N","0","N"
"MS","168122","26 Aug 2015","N","0","N"
"MS","168124","8 Jul 2015","N","0","N"
"MS","168125","8 Jul 2015","N","0","N"
"MS","168129","9 Jul 2015","N","0","N"
"MS","168168","26 Aug 2015","N","0","N"
"MS","168170","4 Aug 2015","U","0",""
"MS","168174","17 Jul 2015","N","0","N"
"MS","168175","17 Jul 2015","U","0",""
"UNIVERSE","168179","9 Jul 2015","Y","0","N"
"MS","168180","9 Jul 2015","N","0","N"
"MS","168182","9 Jul 2015","N","0","N"
"MS","168183","22 Jul 2015","Y","0","N"
"MS","168185","12 Aug 2015","N","0","N"
"MS","168186","10 Jul 2015","N","0","N"
"GENERAL","168201","10 Jul 2015","Y","0","N"
"MS","168202","5 Aug 2015","N","0","N"
"MS","168203","6 Aug 2015","N","0","N"
"MS","168207","10 Jul 2015","U","0",""
"MS","168211","26 Aug 2015","N","0","N"
"MS","168216","13 Jul 2015","N","0","N"
"SP","168218","13 Jul 2015","U","0",""
"MS","168224","13 Jul 2015","U","0",""
"MS","168231","14 Jul 2015","U","0",""
"SP","168233","14 Jul 2015","U","0",""
"SP","168236","15 Jul 2015","U","0",""
"MS","168237","23 Jul 2015","N","0","N"
"MS","168238","17 Jul 2015","N","0","N"
"MS","168239","4 Aug 2015","N","0","N"
"MS","168243","15 Jul 2015","N","0","N"
"MS","168250","16 Jul 2015","N","0","N"
"MS","168251","2 Sep 2015","U","0","Y"
"MS","168253","14 Aug 2015","U","0",""
"MS","168256","13 Aug 2015","N","0","N"
"MS","168258","16 Jul 2015","U","0","N"
"MS","168262","17 Jul 2015","U","0","Y"
"MS","168266","20 Aug 2015","N","0","N"
"MS","168272","2 Sep 2015","U","0",""
"MS","168278","5 Aug 2015","N","0","N"
"MS","168279","21 Jul 2015","N","0","N"
"MS","168283","4 Aug 2015","U","0",""
"MS","168292","20 Jul 2015","N","0","N"
"MS","168293","20 Jul 2015","N","0","N"
"MS","168298","20 Jul 2015","N","0","N"
"MS","168300","20 Jul 2015","N","0","N"
"MS","168310","21 Jul 2015","U","0",""
"MS","168317","21 Jul 2015","N","0","N"
"MS","168318","21 Jul 2015","N","0","N"
"MS","168319","21 Jul 2015","N","0","N"
"MS","168320","21 Jul 2015","U","0","N"
"MS","168321","19 Aug 2015","N","0","N"
"SPECTRUM","168326","21 Jul 2015","N","0","N"
"MS","168327","21 Jul 2015","U","0","Y"
"MS","168328","22 Jul 2015","N","0","N"
"MS","168330","22 Jul 2015","U","0",""
"MS","168336","22 Jul 2015","U","0",""
"INFORMER","168340","22 Jul 2015","N","0","N"
"MS","168350","22 Jul 2015","R","0","Y"
"MS","168351","22 Jul 2015","Y","0","Y"
"MS","168352","22 Jul 2015","Y","0","Y"
"MS","168356","9 Sep 2015","U","0",""
"MS","168358","23 Jul 2015","U","0",""
"MS","168360","23 Jul 2015","N","0","N"
"VISAGE","168361","24 Jul 2015","U","0",""
"MS","168362","23 Jul 2015","N","0","N"
"MS","168363","23 Jul 2015","N","0","N"
"MS","168366","23 Jul 2015","N","0","N"
"MS.WEB","168367","23 Jul 2015","U","0",""
"MS","168374","23 Jul 2015","Y","0","Y"
"MS","168377","25 Aug 2015","N","0","N"
"MS","168380","24 Jul 2015","U","0",""
"MS","168390","26 Oct 2015","U","0",""
"MS","168391","28 Jul 2015","U","0",""
"MS","168393","9 Sep 2015","U","0",""
"MS","168397","28 Jul 2015","N","0","N"
"MS","168402","27 Jul 2015","N","0","N"
"MS.WEB","168407","28 Jul 2015","U","0",""
"MS","168409","16 Sep 2015","U","0",""
"MS","168413","28 Jul 2015","U","0",""
"MS","168416","26 Aug 2015","N","0","N"
"MS","168417","31 Jul 2015","Y","0","N"
"MS","168419","28 Jul 2015","N","0","N"
"SP","168423","29 Jul 2015","U","0",""
"MS","168424","28 Jul 2015","N","0","N"
"MS","168433","26 Aug 2015","N","0","N"
"MS","168439","14 Aug 2015","N","0","N"
"MS","168450","24 Aug 2015","N","0","N"
"SPECTRUM","168461","30 Jul 2015","N","0","N"
"MS","168469","31 Jul 2015","U","0",""
"SP","168477","3 Aug 2015","U","0",""
"ZZ_ARC","168485","1 Aug 2015","","0","N"
"MS","168486","3 Aug 2015","U","0",""
"MS","168487","3 Aug 2015","U","0",""
"MS","168488","3 Aug 2015","U","0",""
"MS","168501","3 Aug 2015","U","0",""
"MS","168503","10 Aug 2015","N","0","N"
"MS","168513","4 Aug 2015","U","0",""
"MS","168514","23 Sep 2015","U","0",""
"MS","168521","5 Aug 2015","U","0",""
"VISAGE","168523","4 Aug 2015","U","0",""
"MS","168524","27 Aug 2015","N","0","N"
"MS","168526","5 Aug 2015","N","0","N"
"MS","168529","4 Aug 2015","N","0","N"
"MS","168536","5 Aug 2015","U","0",""
"INFORMER","168537","6 Aug 2015","U","0",""
"MS","168540","6 Aug 2015","U","0",""
"MS","168543","5 Aug 2015","U","0",""
"MS.WEB","168546","7 Sep 2015","U","0",""
"MS","168547","5 Aug 2015","N","0","N"
"MS","168548","5 Aug 2015","U","0",""
"MS","168555","6 Aug 2015","U","0",""
"MS","168558","6 Aug 2015","U","0",""
"MS","168559","23 Sep 2015","U","0",""
"MS","168568","18 Aug 2015","U","0",""
"MS","168570","6 Aug 2015","U","0",""
"MS","168571","6 Aug 2015","N","0","N"
"INFORMER","168574","6 Aug 2015","U","0",""
"INFORMER","168575","6 Aug 2015","U","0",""
"MS.WEB","168576","6 Aug 2015","U","0",""
"MS.WEB","168577","6 Aug 2015","U","0",""
"MS","168583","9 Aug 2015","N","0","N"
"MS","168618","11 Aug 2015","N","0","N"
"MS","168628","10 Sep 2015","N","0","N"
"MS","168631","11 Aug 2015","N","0","N"
"MS","168633","30 Sep 2015","N","0","N"
"MS","168634","11 Aug 2015","U","0",""
"MS","168640","1 Sep 2015","U","0",""
"MS","168641","15 Sep 2015","U","0",""
"MS","168642","30 Sep 2015","N","0","N"
"MS","168649","13 Aug 2015","N","0","N"
"GENERAL","168656","13 Aug 2015","Y","0","N"
"SP","168658","25 Sep 2015","U","0",""
"MS","168669","17 Aug 2015","U","0",""
"MS","168673","30 Sep 2015","Y","0",""
"MS","168674","26 Aug 2015","U","0",""
"MS","168690","24 Aug 2015","U","0",""
"GENERAL","168700","18 Aug 2015","Y","0","N"
"GENERAL","168702","18 Aug 2015","Y","0","N"
"MS","168704","10 Sep 2015","N","0","N"
"MS","168706","19 Aug 2015","N","0","N"
"MS","168710","7 Oct 2015","U","0",""
"MS","168712","3 Sep 2015","U","0",""
"MS","168729","20 Aug 2015","U","0",""
"MS","168730","7 Oct 2015","U","0",""
"MS","168731","20 Aug 2015","N","0","N"
"MS","168735","24 Aug 2015","U","0",""
"MS","168736","24 Aug 2015","U","0",""
"MS","168738","20 Aug 2015","N","0","N"
"MS","168743","23 Aug 2015","U","0",""
"MS","168750","24 Aug 2015","U","0",""
"MS","168754","24 Aug 2015","U","0",""
"MS","168758","7 Oct 2015","N","0","N"
"MS","168760","25 Aug 2015","U","0",""
"MS","168763","25 Aug 2015","U","0",""
"MS","168766","25 Aug 2015","U","0",""
"MS","168769","25 Aug 2015","U","0",""
"MS","168771","26 Aug 2015","U","0",""
"MS","168776","30 Sep 2015","N","0","N"
"MS","168777","25 Aug 2015","N","0","N"
"MS","168779","26 Aug 2015","U","0",""
"MS","168782","26 Aug 2015","N","0","N"
"MS","168784","26 Aug 2015","U","0",""
"MS","168785","26 Aug 2015","N","0",""
"MS","168786","14 Oct 2015","N","0",""
"MS","168788","26 Aug 2015","N","0","N"
"MS","168790","1 Sep 2015","U","0",""
"MS","168791","26 Aug 2015","U","0","N"
"GENERAL","168792","26 Aug 2015","Y","0","N"
"GENERAL","168793","26 Aug 2015","Y","0","N"
"MS","168799","14 Oct 2015","N","0","N"
"MS","168803","27 Aug 2015","U","0",""
"MS","168805","31 Aug 2015","U","0",""
"MS","168806","16 Sep 2015","U","0",""
"INFORMER","168807","27 Aug 2015","U","0",""
"MS","168812","23 Sep 2015","N","0","N"
"MS","168818","28 Aug 2015","U","0",""
"MS","168819","28 Aug 2015","U","0",""
"VISAGE","168820","1 Sep 2015","U","0",""
"ACCS","168821","28 Aug 2015","U","0",""
"MS","168826","28 Aug 2015","U","0",""
"MS","168829","28 Aug 2015","U","0",""
"MS","168831","2 Sep 2015","U","0",""
"MS","168833","1 Sep 2015","U","0",""
"MS","168834","1 Sep 2015","U","0",""
"MS","168836","1 Sep 2015","U","0",""
"MS","168837","1 Sep 2015","U","0",""
"MS","168839","2 Sep 2015","U","0",""
"MS","168843","1 Sep 2015","U","0",""
"MS","168857","3 Sep 2015","U","0",""
"MS","168858","2 Sep 2015","N","0","N"
"SP","168861","3 Sep 2015","U","0",""
"MS","168876","4 Sep 2015","U","0",""
"MS","168881","4 Sep 2015","U","0",""
"MS","168882","4 Sep 2015","U","0",""
"MS","168883","4 Sep 2015","U","0",""
"MS","168885","4 Sep 2015","U","0",""
"MS","168887","4 Sep 2015","U","0",""
"MS","168888","10 Sep 2015","U","0",""
"UNIVERSE","168889","7 Sep 2015","N","0","N"
"MS","168890","25 Nov 2015","N","0","N"
"MS","168891","4 Sep 2015","U","0",""
"MS","168897","10 Sep 2015","N","0","N"
"INFORMER","168931","21 Oct 2015","U","0",""
"MS","168933","7 Sep 2015","U","0",""
"MS","168935","8 Sep 2015","N","0","N"
"MS","168936","8 Sep 2015","N","0","N"
"MS","168938","8 Sep 2015","U","0",""
"MS","168941","8 Sep 2015","U","0",""
"MS","168942","8 Sep 2015","N","0","N"
"MS","168947","9 Sep 2015","U","0",""
"MS","168949","22 Sep 2015","N","0","N"
"MS","168952","10 Sep 2015","N","0","N"
"MS","168965","11 Sep 2015","U","0",""
"MS","168969","16 Oct 2015","U","0",""
"MS","168980","10 Sep 2015","N","0","N"
"MS","168985","14 Sep 2015","N","0","N"
"MS","168986","11 Sep 2015","U","0",""
"MS","168989","14 Oct 2015","N","0","N"
"MS.WEB","168990","11 Sep 2015","","0","N"
"MS","168991","11 Sep 2015","U","0",""
"MS","168992","15 Sep 2015","N","0","N"
"ACCS","168993","11 Sep 2015","U","0",""
"MS","168995","14 Sep 2015","U","0",""
"MS","168998","16 Oct 2015","U","0",""
"MS","169012","14 Sep 2015","N","0","N"
"MS","169013","15 Sep 2015","N","0","N"
"MS","169015","22 Sep 2015","Y","0","N"
"MS.WEB","169018","14 Sep 2015","U","0",""
"MS","169020","15 Sep 2015","N","0","N"
"MS","169021","15 Sep 2015","N","0","N"
"MS","169024","15 Sep 2015","N","0","N"
"MS","169030","16 Sep 2015","U","0",""
"MS","169032","6 Oct 2015","U","0",""
"MS","169037","15 Sep 2015","U","0",""
"INFORMER","169039","18 Sep 2015","U","0",""
"MS.WEB","169046","16 Sep 2015","U","0",""
"MS","169054","16 Sep 2015","N","0","N"
"MS.WEB","169057","16 Sep 2015","U","0",""
"MS","169060","16 Sep 2015","U","0",""
"MS.WEB","169065","17 Sep 2015","U","0",""
"MS","169068","16 Sep 2015","","0","N"
"MS","169070","17 Sep 2015","U","0",""
"MS","169078","21 Sep 2015","N","0","N"
"MS.WEB","169082","21 Sep 2015","U","0",""
"MS","169083","18 Sep 2015","N","0","N"
"MS","169084","22 Sep 2015","U","0",""
"MS","169086","18 Sep 2015","U","0",""
"VISAGE","169087","18 Sep 2015","U","0",""
"MS","169088","6 Oct 2015","U","0",""
"MS","169090","18 Sep 2015","U","0",""
"MS","169092","18 Sep 2015","N","0",""
"MS","169093","18 Sep 2015","N","0",""
"GENERAL","169094","22 Sep 2015","Y","0","N"
"MS","169095","18 Sep 2015","U","0",""
"GENERAL","169097","22 Sep 2015","Y","0","N"
"MS","169101","21 Sep 2015","U","0",""
"SB","169110","21 Sep 2015","U","0",""
"Universe","169117","4 Nov 2015","U","0",""
"MS","169119","22 Sep 2015","N","0","N"
"VISAGE","169121","23 Sep 2015","U","0",""
"GENERAL","169123","22 Sep 2015","Y","0","N"
"MS","169125","24 Sep 2015","N","0","N"
"GENERAL","169126","22 Sep 2015","Y","0","N"
"MS","169127","30 Sep 2015","N","0","N"
"MS.WEB","169128","22 Sep 2015","N","0","N"
"MS","169131","22 Sep 2015","U","0",""
"MS","169132","22 Sep 2015","N","0","N"
"MS","169135","22 Sep 2015","N","0","N"
"MS","169137","21 Oct 2015","N","0","N"
"MS","169140","23 Sep 2015","U","0",""
"MS","169143","23 Sep 2015","Y","0","N"
"MS","169144","5 Nov 2015","N","0","N"
"MS","169145","23 Sep 2015","Y","0","N"
"WEBDE","169153","24 Sep 2015","U","0",""
"MS","169154","24 Sep 2015","N","0","N"
"MS","169156","24 Sep 2015","N","0","N"
"GENERAL","169158","24 Sep 2015","Y","0","N"
"MS","169163","24 Sep 2015","N","0","N"
"MS","169164","24 Sep 2015","N","0","N"
"MS","169167","28 Sep 2015","U","0",""
"MS","169170","25 Sep 2015","N","0","N"
"MS","169171","25 Sep 2015","U","0",""
"MS","169174","22 Oct 2015","N","0","N"
"MS","169178","11 Nov 2015","N","0","N"
"MS","169185","29 Sep 2015","N","0","N"
"INFORMER","169188","28 Sep 2015","N","0","N"
"MS","169202","6 Oct 2015","U","0",""
"MS","169203","28 Sep 2015","N","0","N"
"MS.WEB","169205","29 Sep 2015","U","0",""
"MS","169207","23 Oct 2015","N","0","N"
"MS","169208","29 Sep 2015","N","0","N"
"MS","169222","6 Oct 2015","U","0",""
"MS","169224","4 Oct 2015","N","0","N"
"MS","169226","30 Sep 2015","N","0","N"
"MS","169236","1 Oct 2015","U","0",""
"SP","169243","6 Oct 2015","U","0",""
"MS","169244","2 Oct 2015","U","0",""
"MS","169245","6 Oct 2015","U","0",""
"MS","169252","1 Oct 2015","Y","0","N"
"MS","169253","1 Oct 2015","Y","0","N"
"MS","169266","6 Oct 2015","U","0",""
"MS","169272","2 Oct 2015","N","0","N"
"SB","169276","6 Oct 2015","U","0",""
"MS","169277","2 Oct 2015","U","0",""
"MS","169279","2 Oct 2015","U","0",""
"MS","169289","5 Oct 2015","U","0",""
"SPECTRUM","169298","6 Oct 2015","","0",""
"MS","169341","6 Oct 2015","U","0",""
"INFORMER","169344","6 Oct 2015","N","0","N"
"MS","169349","7 Oct 2015","N","0","N"
"MS","169350","7 Oct 2015","U","0",""
"MS","169366","8 Oct 2015","N","0","N"
"MS","169368","8 Oct 2015","U","0",""
"VISAGE","169369","8 Oct 2015","U","0",""
"MS","169370","8 Oct 2015","N","0","N"
"VISAGE","169372","8 Oct 2015","U","0",""
"MS.WEB","169374","9 Oct 2015","U","0",""
"MS","169379","25 Nov 2015","N","0","N"
"MS","169381","9 Oct 2015","N","0","N"
"MS","169386","23 Dec 2015","N","0","N"
"MS","169389","8 Oct 2015","N","0","N"
"MS","169395","9 Oct 2015","N","0","N"
"MS","169396","9 Oct 2015","N","0","N"
"VISAGE","169398","9 Oct 2015","U","0",""
"VISAGE","169402","27 Oct 2015","U","0",""
"SP","169403","12 Oct 2015","U","0",""
"MS","169405","9 Oct 2015","N","0","N"
"MS","169408","24 Nov 2015","U","0",""
"MS","169409","12 Oct 2015","N","0","N"
"MS","169414","20 Oct 2015","N","0",""
"VISAGE","169415","25 Nov 2015","U","0",""
"SP","169417","12 Oct 2015","U","0",""
"SP","169418","12 Oct 2015","U","0",""
"MS","169428","26 Oct 2015","N","0","N"
"MS","169431","21 Oct 2015","N","0","N"
"MS","169434","13 Oct 2015","U","0",""
"MS","169449","13 Oct 2015","N","0","N"
"MS","169458","11 Nov 2015","U","0","N"
"MS","169459","2 Dec 2015","U","0",""
"GENERAL","169460","13 Oct 2015","Y","0","N"
"SP","169462","14 Oct 2015","U","0",""
"GENERAL","169468","13 Oct 2015","Y","0","N"
"MS","169474","22 Oct 2015","U","0",""
"MS","169476","14 Oct 2015","N","0","N"
"MS","169477","14 Oct 2015","N","0","N"
"MS","169478","27 Oct 2015","U","0",""
"VISAGE","169479","22 Oct 2015","U","0",""
"VISAGE","169480","15 Oct 2015","U","0",""
"MS","169490","20 Oct 2015","N","0","N"
"MS","169491","22 Oct 2015","U","0",""
"MS","169496","15 Oct 2015","U","0",""
"SP","169498","15 Oct 2015","U","0",""
"MS","169502","15 Oct 2015","U","0","Y"
"MS","169506","2 Dec 2015","U","0",""
"MS","169508","9 Nov 2015","N","0","N"
"MS","169510","16 Oct 2015","N","0","N"
"INFORMER","169512","12 Nov 2015","U","0","N"
"MS","169518","22 Oct 2015","U","0",""
"MS","169520","19 Oct 2015","U","0",""
"MS","169521","20 Oct 2015","N","0","N"
"MS","169523","9 Nov 2015","N","0","N"
"MS","169532","21 Oct 2015","N","0","N"
"VISAGE","169536","21 Oct 2015","U","0",""
"GENERAL","169543","21 Oct 2015","Y","0","N"
"VISAGE","169548","19 Oct 2015","U","0",""
"VISAGE","169549","19 Oct 2015","U","0",""
"MS","169554","22 Oct 2015","U","0",""
"MS","169560","20 Oct 2015","U","0",""
"MS","169565","27 Oct 2015","N","0","N"
"MS","169574","22 Oct 2015","U","0",""
"WEBDE","169583","30 Oct 2015","U","0",""
"MS","169587","22 Oct 2015","N","0","N"
"MS","169599","18 Nov 2015","N","0","N"
"ISM","169604","18 Nov 2015","N","0",""
"MS","169607","26 Oct 2015","N","0","N"
"MS","169611","26 Oct 2015","N","0","N"
"MS","169616","10 Nov 2015","N","0","N"
"MS","169619","27 Oct 2015","U","0",""
"MS","169627","27 Oct 2015","N","0","N"
"MS","169630","28 Oct 2015","N","0","N"
"ACCS","169635","4 Nov 2015","U","0",""
"MS","169636","16 Dec 2015","U","0",""
"MS","169638","29 Oct 2015","N","0","N"
"MS","169640","16 Dec 2015","R","0",""
"MS","169648","29 Oct 2015","N","0","N"
"MS","169650","29 Oct 2015","N","0","N"
"MS.WEB","169653","12 Nov 2015","U","0",""
"MS","169654","2 Nov 2015","U","0",""
"SP","169655","2 Nov 2015","U","0",""
"GENERAL","169660","30 Oct 2015","Y","0","N"
"GENERAL","169674","2 Nov 2015","Y","0","N"
"SP","169675","30 Oct 2015","U","0",""
"MS","169679","16 Dec 2015","N","0","N"
"MS","169680","10 Nov 2015","U","0",""
"MS","169682","25 Nov 2015","N","0","N"
"MS","169687","2 Nov 2015","N","0","N"
"GENERAL","169688","2 Nov 2015","Y","0","N"
"MS","169689","16 Dec 2015","N","0","N"
"MS","169692","2 Nov 2015","","0","N"
"MS","169695","2 Nov 2015","U","0",""
"MS","169699","10 Nov 2015","U","0",""
"MS","169701","25 Nov 2015","N","0","N"
"MS","169703","23 Dec 2015","N","0","N"
"MS","169710","4 Nov 2015","N","0","N"
"MS","169712","3 Nov 2015","N","0","N"
"MS","169713","3 Nov 2015","N","0","N"
"MS","169718","3 Nov 2015","N","0",""
"MS","169722","3 Nov 2015","N","0","N"
"MS","169725","25 Nov 2015","N","0","N"
"MS","169728","4 Nov 2015","U","0",""
"PWF","169736","5 Nov 2015","U","0",""
"PWF","169737","5 Nov 2015","U","0",""
"SB","169740","6 Nov 2015","U","0",""
"SP","169745","6 Nov 2015","U","0",""
"MS","169746","6 Nov 2015","N","0","N"
"MS","169749","10 Nov 2015","N","0","N"
"MS","169755","16 Nov 2015","N","0","N"
"MS","169756","9 Nov 2015","N","0","N"
"MS","169758","9 Nov 2015","N","0","N"
"MS","169759","9 Nov 2015","N","0","N"
"SP","169782","9 Nov 2015","U","0",""
"SP","169783","9 Nov 2015","U","0",""
"MS","169788","10 Nov 2015","N","0","N"
"MS","169800","10 Nov 2015","N","0","N"
"SP","169802","9 Dec 2015","N","0",""
"SP","169803","10 Nov 2015","N","0",""
"SP","169804","10 Nov 2015","N","0",""
"SP","169805","10 Nov 2015","N","0",""
"SP","169806","10 Nov 2015","N","0","N"
"MS","169807","10 Nov 2015","N","0","N"
"MS","169816","13 Dec 2015","N","0","N"
"MS","169818","11 Nov 2015","N","0","N"
"INFORMER","169834","9 Dec 2015","U","0",""
"INFORMER","169835","13 Nov 2015","N","0",""
"VISAGE","169836","15 Nov 2015","N","0",""
"GENERAL","169841","12 Nov 2015","Y","0","N"
"GENERAL","169842","12 Nov 2015","Y","0","N"
"MS","169849","30 Dec 2015","N","0","N"
"MS","169857","17 Nov 2015","N","0","N"
"MS","169859","16 Nov 2015","U","0",""
"SP","169862","17 Nov 2015","N","0",""
"MS","169875","17 Nov 2015","N","0","N"
"MS","169881","17 Nov 2015","N","0","N"
"SHOP","169883","18 Nov 2015","U","0",""
"MS","169888","17 Nov 2015","N","0",""
"GENERAL","169894","17 Nov 2015","","0","N"
"VISAGE","169901","22 Nov 2015","U","0",""
"MS","169902","20 Nov 2015","U","0",""
"MS","169905","19 Nov 2015","N","0","N"
"MS","169906","18 Nov 2015","N","0","N"
"MS","169908","18 Nov 2015","U","0",""
"MS","169911","19 Nov 2015","N","0","N"
"MS","169913","30 Nov 2015","N","0","N"
"Consultancy","169916","26 Nov 2015","U","0",""
"SP","169922","19 Nov 2015","N","0","N"
"INFORMER","169927","20 Nov 2015","U","0",""
"MS","169933","22 Nov 2015","N","0","N"
"MS","169934","20 Nov 2015","B","0","N"
"MS","169938","22 Nov 2015","N","0","N"
"GENERAL","169939","20 Nov 2015","Y","0","N"
"GENERAL","169941","20 Nov 2015","Y","0","N"
"MS","169942","23 Nov 2015","N","0","N"
"MS","169954","23 Nov 2015","U","0",""
"MS","169958","23 Nov 2015","U","0",""
"MS","169968","24 Nov 2015","N","0","N"
"MS","169984","25 Nov 2015","N","0","N"
"MS","169988","25 Nov 2015","N","0","N"
"GENERAL","169993","25 Nov 2015","","0","N"
"MS","169999","26 Nov 2015","U","0",""
"INFORMER","170002","27 Nov 2015","U","0",""
"MS","170004","26 Nov 2015","U","0",""
"SP","170016","27 Nov 2015","U","0",""
"MS","170025","30 Dec 2015","N","0","N"
"MS","170032","30 Nov 2015","N","0","N"
"MS","170041","30 Nov 2015","N","0","N"
